,,,,,,,,data_referencia;cod_ibge;txt_municipio;mcmv_fgts_txt_uf;txt_regiao;data_assinatura_financiamento;qtd_uh_financiadas;vlr_financiamento;vlr_subsidio_desconto_fgts;vlr_subsidio_desconto_ogu;vlr_subsidio_equilíbrio_fgts;vlr_subsidio_equilíbrio_ogu;vlr_compra;vlr_renda_familiar;txt_programa_fgts;num_taxa_juros;txt_tipo_imovel;bln_cotista;txt_sistema_amortizacao;dte_nascimento;txt_compatibilidade_faixa_renda;txt_nome_empreendimento
02/05/2025;312770;Governador Valadares ;MG;Sudeste;2012-01-18;1;73334,78;7971,974999999999;4006,8070000000007;10917,258;0,0;92000,0;1954,67;Apoio à Produção;5,0;Novo;N;price;;Faixa 2;
02/05/2025;350950;Campinas ;SP;Sudeste;2025-04-08;1;163893,65;2328,0;0,0;10919,96;0,0;264000,0;3039,62;Apoio à Produção;;Novo;;;;Faixa 2;,
02/05/2025;312980;Ibirité ;MG;Sudeste;2018-03-08;1;126400,0;3556,8;395,2;17099,99;1900,0;158000,0;2711,88;Apoio à Produção;5,5;Novo;S;price;1988-09-06;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2019-06-12;1;156951,41;1162,8;129,2;7716,709999999999;857,4100000000001;229792,33;3421,53;Apoio à Produção;6,5;Novo;S;price;1985-07-26;Faixa 2;
02/05/2025;510525;Lucas do Rio Verde ;MT;Centro-Oeste;2015-04-14;1;63567,57000000001;11331,375;2403,625;13199,991749999997;2799,9982500000006;84300,0;1500,93;Apoio à Produção;5,0;Novo;N;price;;Faixa 1;
02/05/2025;432300;Viamão ;RS;Sul;2014-02-24;1;88876,36;8049,525;1707,4750000000004;13199,991749999997;2799,9982500000015;135000,0;1975,29;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;261110;Petrolina ;PE;Nordeste;2015-10-30;1;98000,0;1743,225;369,7750000000001;13199,99175;2799,9982500000006;140000,0;2364,0;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 2;
02/05/2025;520140;Aparecida de Goiânia ;GO;Centro-Oeste;2011-03-10;1;80724,0;2232,0;744,0;0,0;0,0;83700,0;2264,53;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;250400;Campina Grande ;PB;Nordeste;2013-05-17;1;78998,19;0,0;0,0;0,0;0,0;114000,0;4758,28;Carta de Crédito Individual;6,66;Novo;N;price;;Faixa 3;
02/05/2025;310620;Belo Horizonte ;MG;Sudeste;2023-09-28;1;124000,0;20303,0;0,0;22091,96;0,0;155000,0;2217,23;Carta de Crédito Individual;4,5;Usado;S;price;1996-03-22;Faixa 1;
02/05/2025;355030;São Paulo ;SP;Sudeste;2017-08-02;1;152000,0;0,0;0,0;0,0;0,0;190000,0;5374,42;Carta de Crédito Individual;7,66;Usado;S;price;1991-10-01;Faixa 3;
02/05/2025;354990;São José dos Campos ;SP;Sudeste;2023-10-10;1;248000,0;0,0;0,0;0,0;0,0;310000,0;7998,61;Carta de Crédito Individual;8,16;Usado;N;price;1983-04-03;Faixa 3;
02/05/2025;412770;Toledo ;PR;Sul;2014-03-25;1;82433,13;8557,725;1815,2749999999996;13199,99175;2799,9982500000006;115000,0;1947,12;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2023-05-12;1;193629,57;0,0;0,0;0,0;0,0;264000,0;4425,83;Apoio à Produção;7,16;Novo;S;price;1992-01-24;Faixa 3;
02/05/2025;431240;Montenegro ;RS;Sul;2014-09-11;1;130500,0;0,0;0,0;0,0;0,0;145000,0;4984,33;Carta de Crédito Individual;7,16;Usado;N;price;;Faixa 3;
02/05/2025;316553;Sarzedo ;MG;Sudeste;2020-03-11;1;121610,0;2061,0;229,0;7627,51;847,5;155000,0;3179,16;Carta de Crédito Individual;6,5;Novo;S;price;1998-07-21;Faixa 2;
02/05/2025;411370;Londrina ;PR;Sul;2009-09-01;1;57000,0;0,0;0,0;10035,0;0,0;57000,0;1512,0;Carta de Crédito Individual;4,5;Usado;N;price;;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2022-06-09;1;189600,0;0,0;0,0;0,0;0,0;237000,0;6830,19;Apoio à Produção;7,66;Novo;N;price;1984-01-29;Faixa 3;
02/05/2025;351880;Guarulhos ;SP;Sudeste;2017-11-17;1;127684,41;1596,6;177,4;6071,58;674,62;177000,0;3331,66;Apoio à Produção;6,5;Novo;S;price;1995-12-21;Faixa 2;
02/05/2025;420900;Joaçaba ;SC;Sul;2014-01-06;1;81520,9;1479,0;0,0;15814,27;0,0;120000,0;3192,28;Carta de Crédito Individual;5,5;Novo;N;price;;Faixa 2;
02/05/2025;410490;Castro ;PR;Sul;2023-04-24;1;135200,0;5531,0;0,0;9618,88;0,0;169000,0;2985,63;Carta de Crédito Individual;5,0;Novo;S;price;1980-06-27;Faixa 2;
02/05/2025;210530;Imperatriz ;MA;Nordeste;2016-12-27;1;115000,0;0,0;0,0;0,0;0,0;146500,0;3882,01;Carta de Crédito Individual;7,66;Novo;S;sac;1987-08-31;Faixa 3;
02/05/2025;353800;Pindamonhangaba ;SP;Sudeste;2012-01-13;1;63936,21000000001;9051,9;4235,882000000001;10917,258;0,0;85000,0;1891,38;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;421190;Palhoça ;SC;Sul;2010-09-10;1;51451,05;12750,0;4250,0;7526,0;2509,0;68451,05;1359,0;Apoio à Produção;4,5;Novo;N;price;;Faixa 1;
02/05/2025;314800;Patos de Minas ;MG;Sudeste;2018-09-14;1;83352,56;0,0;0,0;20999,99;0,0;140000,0;2311,64;Carta de Crédito Individual;5,0;Usado;S;sac;1987-11-19;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2023-09-28;1;145886,76;21362,0;0,0;25217,44;0,0;242452,64;2493,65;Apoio à Produção;4,5;Novo;S;price;1992-09-07;Faixa 1;
02/05/2025;355220;Sorocaba ;SP;Sudeste;2021-10-13;1;90197,5;20550,0;0,0;18695,89;0,0;151000,0;2020,0;Apoio à Produção;5,0;Novo;S;price;1985-11-01;Faixa 2;
02/05/2025;230625;Itaitinga ;CE;Nordeste;2025-01-24;1;156000,0;10710,0;0,0;14775,45;0,0;195000,0;2728,13;Carta de Crédito Individual;;Novo;;;;Faixa 2;,
02/05/2025;410420;Campo Largo ;PR;Sul;2016-08-01;1;101354,9;8154,0;906,0;14400,0;1600,0;156000,0;2129,94;Apoio à Produção;5,0;Novo;S;price;1991-07-11;Faixa 2;
02/05/2025;354980;São José do Rio Preto ;SP;Sudeste;2014-04-29;1;116355,0;1743,225;369,775;13200,0;2800,0;141000,0;2921,25;Apoio à Produção;5,5;Novo;X;;1986-02-05;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2023-10-11;1;164400,0;0,0;0,0;0,0;0,0;221746,05;4420,55;Apoio à Produção;7,66;Novo;S;price;1981-11-30;Faixa 3;
02/05/2025;520490;Campos Belos ;GO;Centro-Oeste;2013-05-28;1;88943,0;872,025;184,97500000000002;11107,52775;2356,1422500000017;90000,0;3102,95;Carta de Crédito Individual;5,5;Novo;N;price;;Faixa 2;
02/05/2025;431340;Novo Hamburgo ;RS;Sul;2022-05-11;1;167200,0;0,0;0,0;0,0;0,0;209000,0;4103,5;Apoio à Produção;7,16;Novo;S;price;1996-05-20;Faixa 3;
02/05/2025;520870;Goiânia ;GO;Centro-Oeste;2019-02-06;1;108000,0;16137,9;1793,1;18899,99;2100,0;135000,0;2039,0;Carta de Crédito Individual;5,0;Novo;S;price;1981-11-21;Faixa 2;
02/05/2025;411850;Pato Branco ;PR;Sul;2018-05-21;1;70736,0;9632,7;1070,3;18899,989999999998;2100,0;140000,0;1698,6;Carta de Crédito Individual;5,0;Novo;S;sac;1985-06-29;Faixa 2;
02/05/2025;521760;Planaltina ;GO;Centro-Oeste;2016-08-08;1;108800,0;8969,4;996,6000000000004;14399,991;1599,9989999999998;136000,0;2069,56;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 2;
02/05/2025;316940;Três Pontas ;MG;Sudeste;2009-12-03;1;55763,0;8427,75;2809,25;7526,0;2509,0;67000,0;1541,4;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;420380;Canoinhas ;SC;Sul;2014-08-04;1;70000,0;0,0;0,0;0,0;0,0;139218,6;3329,02;Carta de Crédito Individual;7,16;Novo;X;;1985-04-12;Faixa 3;
02/05/2025;351880;Guarulhos ;SP;Sudeste;2013-04-30;1;108025,64;0,0;0,0;0,0;0,0;173000,0;3806,68;Apoio à Produção;7,16;Novo;N;price;;Faixa 3;
02/05/2025;420420;Chapecó ;SC;Sul;2019-10-15;1;123500,0;3238,0;0,0;20999,99;0,0;170000,0;2294,09;Apoio à Produção;5,0;Novo;S;price;1998-02-26;Faixa 2;
02/05/2025;230440;Fortaleza ;CE;Nordeste;;1;139848,31;27964,0;0,0;25001,96;0,0;191000,0;2231,75;Apoio à Produção;4,25;Novo;S;price;1989-05-20;Faixa 1;
02/05/2025;410160;Arapoti ;PR;Sul;2025-02-04;1;111556,95;5853,0;0,0;16380,36;0,0;152889,95;2202,53;Apoio à Produção;;Novo;;;;Faixa 1;,
02/05/2025;355250;Suzano ;SP;Sudeste;2018-08-21;1;106400,0;11398,5;1266,5;18899,99;2100,0;133000,0;2488,74;Apoio à Produção;4,5;Novo;S;price;1986-10-27;Faixa 1;
02/05/2025;530010;Brasília ;DF;Centro-Oeste;2014-08-18;1;61573,98;4665,375;989,625;11044,811249999999;2342,83875;95000,0;2600,0;Apoio à Produção;5,5;Novo;X;;1980-03-25;Faixa 2;
02/05/2025;420820;Itajaí ;SC;Sul;2018-06-21;1;100000,0;9321,3;1035,7;18899,989999999998;2100,0;146000,0;1943,54;Carta de Crédito Individual;5,0;Novo;S;price;1997-01-13;Faixa 2;
02/05/2025;250200;Belém do Brejo do Cruz ;PB;Nordeste;2015-01-12;1;72000,0;7844,925;1664,075;13200,0;2800,0;90000,0;1400,0;Carta de Crédito Individual;5,0;Novo;X;;1972-01-08;Faixa 1;
02/05/2025;354100;Praia Grande ;SP;Sudeste;2014-10-14;1;147905,0;0,0;0,0;0,0;0,0;184882,0;5306,23;Apoio à Produção;7,66;Novo;N;price;;Faixa 3;
02/05/2025;420580;Garuva ;SC;Sul;2020-06-29;1;121128,9;2466,0;0,0;20999,99;0,0;160000,0;2396,0;Carta de Crédito Individual;5,0;Novo;S;price;1972-03-05;Faixa 2;
02/05/2025;230625;Itaitinga ;CE;Nordeste;2025-03-21;1;148828,66;18071,0;0,0;26325,92;0,0;195000,0;2400,0;Carta de Crédito Individual;;Novo;;;;Faixa 1;,
02/05/2025;291080;Feira de Santana ;BA;Nordeste;2013-02-26;1;59301,759999999995;14817,0;3143,0;13199,99175;2799,9982500000006;145000,0;1600,0;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 1;
02/05/2025;291190;Iaçu ;BA;Nordeste;2015-12-23;1;68000,0;5530,0;0,0;15999,99;0,0;85000,0;2040,0;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 2;
02/05/2025;352250;Itapevi ;SP;Sudeste;2015-09-18;1;121600,0;3159,75;670,25;13199,99175;2799,9982500000015;152000,0;2697,91;Apoio à Produção;5,5;Novo;N;price;;Faixa 2;
02/05/2025;280480;Nossa Senhora do Socorro ;SE;Nordeste;2022-04-13;1;96628,46;23199,0;0,0;20341,48;0,0;125000,0;1820,0;Carta de Crédito Individual;4,75;Novo;N;price;1981-01-25;Faixa 1;
02/05/2025;260620;Goiana ;PE;Nordeste;;1;128994,5;19583,0;0,0;22679,85;0,0;162000,0;2192,0;Carta de Crédito Individual;4,25;Novo;S;price;1976-10-13;Faixa 1;
02/05/2025;314790;Passos ;MG;Sudeste;2022-10-13;1;114848,0;11925,0;0,0;10333,96;0,0;157000,0;2642,12;Carta de Crédito Individual;5,0;Novo;S;price;1998-01-26;Faixa 2;
02/05/2025;250750;João Pessoa ;PB;Nordeste;2012-08-02;1;78759,14;8811,0;4184,782000000001;10917,257999999998;0,0;98000,0;1905,5;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;311110;Campina Verde ;MG;Sudeste;2012-10-16;1;40600,0;6600,0;3697,930250000001;10833,09975;0,0;48800,0;1244,0;Apoio à Produção;4,5;Novo;N;price;;Faixa 1;
02/05/2025;230523;Horizonte ;CE;Nordeste;2023-11-28;1;141360,8;2691,0;0,0;16835,43;0,0;176701,0;2750,0;Carta de Crédito Individual;5,25;Novo;N;price;2003-02-15;Faixa 2;
02/05/2025;210530;Imperatriz ;MA;Nordeste;2019-12-16;1;125600,0;2350,0;0,0;7841,929999999999;0,0;157000,0;3431,56;Carta de Crédito Individual;6,5;Novo;X;;1900-01-01;Faixa 2;
02/05/2025;280480;Nossa Senhora do Socorro ;SE;Nordeste;2025-01-21;1;136391,23;27562,0;0,0;24492,32;0,0;180000,0;2200,0;Carta de Crédito Individual;;Novo;;;;Faixa 1;,
02/05/2025;412770;Toledo ;PR;Sul;2023-11-20;1;84000,0;788,0;0,0;2283,11;0,0;105000,0;3360,81;Apoio à Produção;5,5;Novo;S;sac;1991-10-03;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2021-01-18;1;192000,0;0,0;0,0;0,0;0,0;285000,0;4908,75;Apoio à Produção;7,66;Novo;S;price;1997-08-08;Faixa 3;
02/05/2025;351880;Guarulhos ;SP;Sudeste;;1;199200,0;0,0;0,0;0,0;0,0;249000,0;5434,56;Apoio à Produção;7,66;Novo;S;price;1997-11-11;Faixa 3;
02/05/2025;420240;Blumenau ;SC;Sul;2020-12-29;1;107719,99;18543,0;0,0;20999,989999999998;0,0;150000,0;1975,67;Apoio à Produção;4,75;Novo;S;price;1996-01-12;Faixa 1;
02/05/2025;420890;Jaraguá do Sul ;SC;Sul;2020-09-24;1;102596,64;15434,0;0,0;20999,989999999998;0,0;170000,0;1911,44;Apoio à Produção;5,0;Novo;S;price;1997-09-07;Faixa 1;
02/05/2025;350850;Caçapava ;SP;Sudeste;2017-12-19;1;90000,0;0,0;0,0;20999,99;0,0;185000,0;2400,0;Carta de Crédito Individual;5,5;Usado;N;sac;1974-10-26;Faixa 2;
02/05/2025;270430;Maceió ;AL;Nordeste;2011-01-14;1;51900,0;12750,0;4250,0;0,0;0,0;68900,0;1364,0;Carta de Crédito Associativo;4,5;Novo;N;price;;Faixa 1;
02/05/2025;431830;São Gabriel ;RS;Sul;2017-02-03;1;99000,0;1809,0;201,0;14399,99;1600,0;112000,0;2557,22;Carta de Crédito Individual;5,5;Novo;S;sac;1985-10-07;Faixa 2;
02/05/2025;261070;Paulista ;PE;Nordeste;2009-06-18;1;34875,0;9843,75;3281,25;7404,0;2468,0;48000,0;1652,45;Apoio à Produção;5,0;Novo;N;price;;Faixa 2;
02/05/2025;354780;Santo André ;SP;Sudeste;2023-01-31;1;184792,6;0,0;0,0;0,0;0,0;327700,0;6351,06;Pró-Cotista;7,66;Usado;S;sac;1998-09-30;Faixa 3;
02/05/2025;351907;Hortolândia ;SP;Sudeste;2013-05-13;1;121592,38;9702,825;2058,175;10917,26625;2315,78375;140000,0;2272,51;Apoio à Produção;4,5;Novo;X;;1989-12-02;Faixa 2;
02/05/2025;430100;Arroio do Meio ;RS;Sul;2021-08-16;1;99524,7;1368,0;0,0;19795,72;0,0;140000,0;2477,43;Carta de Crédito Individual;5,5;Novo;N;price;1970-10-11;Faixa 2;
02/05/2025;315700;Salinas ;MG;Sudeste;2020-05-28;1;79650,0;4981,0;0,0;20999,989999999998;0,0;140000,0;1886,0;Carta de Crédito Individual;5,5;Novo;N;price;1991-06-15;Faixa 2;
02/05/2025;354780;Santo André ;SP;Sudeste;2012-01-31;1;60570,0;11657,25;4788,532000000001;10917,257999999998;0,0;130000,0;2102,69;Apoio à Produção;5,0;Novo;N;price;;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;;1;140628,66;4772,0;0,0;12763,57;0,0;205000,0;2687,65;Apoio à Produção;5,5;Novo;N;price;2003-08-28;Faixa 2;
02/05/2025;410430;Campo Mourão ;PR;Sul;;1;126773,32;19003,0;0,0;19821,86;0,0;173000,0;2259,35;Apoio à Produção;5,0;Novo;N;price;1988-08-18;Faixa 1;
02/05/2025;410765;Fazenda Rio Grande ;PR;Sul;2018-01-15;1;93600,0;7948,8;883,2;18899,99;2100,0;117000,0;2181,51;Apoio à Produção;4,5;Novo;S;price;1986-07-05;Faixa 1;
02/05/2025;314110;Matozinhos ;MG;Sudeste;2019-09-13;1;67946,0;9490,0;0,0;20999,99;0,0;109952,0;1548,13;Apoio à Produção;5,0;Novo;S;price;1995-12-29;Faixa 2;
02/05/2025;352690;Limeira ;SP;Sudeste;2010-05-07;1;67522,3;6641,25;2213,75;7526,0;2509,0;76377,3;1900,0;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;314480;Nova Lima ;MG;Sudeste;2025-03-13;1;280000,0;0,0;0,0;0,0;0,0;350000,0;7978,56;Apoio à Produção;;Novo;;;;Faixa 3;,
02/05/2025;431490;Porto Alegre ;RS;Sul;2010-04-08;1;45500,39;5000,0;0,0;10035,0;0,0;50500,39;1112,1;Carta de Crédito Individual;4,5;Usado;N;price;;Faixa 1;
02/05/2025;354990;São José dos Campos ;SP;Sudeste;2015-08-21;1;117442,62;0,0;0,0;15999,990000000002;0,0;137000,0;2985,18;Carta de Crédito Individual;5,5;Usado;N;price;;Faixa 2;
02/05/2025;510790;Sinop ;MT;Centro-Oeste;2018-01-08;1;108000,0;1420,2;157,8;17100,0;1900,0;140000,0;2840,4;Carta de Crédito Individual;5,5;Novo;S;price;1982-09-27;Faixa 2;
02/05/2025;421190;Palhoça ;SC;Sul;2016-12-16;1;102500,0;17699,4;1966,6;14399,990000000002;1600,0;158000,0;1911,6;Carta de Crédito Individual;5,0;Novo;S;price;1994-05-09;Faixa 2;
02/05/2025;410335;Braganey ;PR;Sul;2016-06-02;1;95000,0;0,0;0,0;21851,08;2427,9;145000,0;3995,72;Carta de Crédito Individual;6,66;Novo;S;sac;1981-02-17;Faixa 3;
02/05/2025;320500;Serra ;ES;Sudeste;2013-11-11;1;105420,3;7900,2;1675,8;13200,0;2800,0;123000,0;1983,57;Apoio à Produção;4,5;Novo;X;;1979-03-18;Faixa 2;
02/05/2025;530010;Brasília ;DF;Centro-Oeste;2023-04-13;1;211200,0;0,0;0,0;0,0;0,0;264000,0;6750,0;Apoio à Produção;7,66;Novo;N;price;1994-05-04;Faixa 3;
02/05/2025;260310;Cachoeirinha ;PE;Nordeste;2012-03-08;1;42603,53;2000,0;0,0;13233,039999999999;0,0;48960,0;1100,0;Carta de Crédito Individual;5,0;Usado;N;price;;Faixa 1;
02/05/2025;330455;Rio de Janeiro ;RJ;Sudeste;2018-06-29;1;93687,0;34166,7;3796,3;18899,99;2100,0;144000,0;1825,88;Apoio à Produção;4,5;Novo;S;price;1989-02-06;Faixa 1;
02/05/2025;350995;Canas ;SP;Sudeste;2020-06-01;1;76546,53;5800,0;0,0;20999,99;0,0;140000,0;1500,0;Apoio à Produção;5,0;Novo;S;price;1978-02-15;Faixa 2;
02/05/2025;260210;Bom Conselho ;PE;Nordeste;2014-06-23;1;72000,0;9587,324999999999;2033,675000000001;13199,991749999997;2799,9982500000015;90000,0;1600,0;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 1;
02/05/2025;250750;João Pessoa ;PB;Nordeste;2021-08-18;1;103200,0;5940,0;0,0;7900,33;0,0;129000,0;2629,34;Carta de Crédito Individual;5,5;Novo;S;price;1992-09-17;Faixa 2;
02/05/2025;520870;Goiânia ;GO;Centro-Oeste;;1;228000,0;0,0;0,0;0,0;0,0;285000,0;6456,09;Carta de Crédito Individual;7,66;Novo;S;price;1999-08-22;Faixa 3;
02/05/2025;261250;Santa Cruz do Capibaribe ;PE;Nordeste;2018-06-22;1;95341,0;13193,1;1465,9;18900,0;2100,0;120000,0;1885,5;Carta de Crédito Individual;5,5;Novo;X;;1900-01-01;Faixa 2;
02/05/2025;350650;Birigui ;SP;Sudeste;2018-10-08;1;74000,0;19576,8;2175,2;18900,0;2100,0;100000,0;1621,38;Apoio à Produção;4,5;Novo;S;price;1972-10-13;Faixa 1;
02/05/2025;352690;Limeira ;SP;Sudeste;2017-04-20;1;128800,0;2088,0;232,0;5939,73;659,97;161000,0;3026,33;Apoio à Produção;6,5;Novo;S;price;1993-10-25;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2025-03-28;1;271151,9;0,0;0,0;0,0;0,0;341644,2;6678,54;Apoio à Produção;;Novo;;;;Faixa 3;,
02/05/2025;510730;São José do Rio Claro ;MT;Centro-Oeste;2014-11-19;1;69650,92;7844,924999999999;1664,0750000000007;13199,99175;2799,9982500000006;89537,2;1583,51;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 1;
02/05/2025;310620;Belo Horizonte ;MG;Sudeste;2010-10-28;1;87222,08;0,0;0,0;10035,0;0,0;87222,08;2167,21;Carta de Crédito Individual;4,5;Usado;N;price;;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2023-08-28;1;172511,0;2760,0;0,0;5689,1;0,0;215740,6;3500,0;Apoio à Produção;6,0;Novo;N;price;1999-08-18;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2010-06-24;1;66907,67;0,0;0,0;0,0;0,0;66907,67;2961,47;Apoio à Produção;7,66;Novo;N;price;;Faixa 2;
02/05/2025;330240;Macaé ;RJ;Sudeste;2022-10-31;1;85306,38;47500,0;0,0;16149,759999999998;0,0;175000,0;1515,01;Apoio à Produção;4,5;Novo;S;price;2000-11-18;Faixa 1;
02/05/2025;351620;Franca ;SP;Sudeste;2025-01-10;1;128000,0;4308,0;0,0;19761,8;0,0;160000,0;2252,85;Carta de Crédito Individual;;Usado;;;;Faixa 1;,
02/05/2025;292740;Salvador ;BA;Nordeste;2020-10-26;1;103286,57;10989,0;0,0;20999,99;0,0;149600,0;2327,63;Apoio à Produção;5,0;Novo;S;price;1981-04-13;Faixa 2;
02/05/2025;314480;Nova Lima ;MG;Sudeste;2013-01-11;1;106841,92;1743,225;369,7750000000001;13199,991750000001;2799,99825;122000,0;2986,37;Apoio à Produção;5,5;Novo;N;price;;Faixa 2;
02/05/2025;521760;Planaltina ;GO;Centro-Oeste;2015-04-28;1;90383,0;13915,275;2951,725;13200,0;2800,0;119000,0;1650,0;Carta de Crédito Individual;5,0;Novo;X;;1996-12-12;Faixa 1;
02/05/2025;317020;Uberlândia ;MG;Sudeste;2018-06-20;1;144000,0;0,0;0,0;8276,86;0,0;190000,0;3643,26;Carta de Crédito Individual;7,0;Usado;X;;1900-01-01;Faixa 2;
02/05/2025;315780;Santa Luzia ;MG;Sudeste;;1;119313,0;16681,0;0,0;18718,14;0,0;150000,0;2022,56;Carta de Crédito Individual;4,5;Usado;S;price;1984-06-22;Faixa 1;
02/05/2025;521760;Planaltina ;GO;Centro-Oeste;2011-01-05;1;72000,0;5431,5;1810,5;0,0;0,0;79242,0;2000,0;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 2;
02/05/2025;240800;Mossoró ;RN;Nordeste;;1;104494,0;45506,0;0,0;25749,86;0,0;150000,0;1805,47;Carta de Crédito Individual;4,0;Novo;S;price;1989-10-09;Faixa 1;
02/05/2025;317020;Uberlândia ;MG;Sudeste;2022-06-13;1;102988,33;16053,0;0,0;18824,15;0,0;171600,0;1944,51;Apoio à Produção;5,0;Novo;N;price;2002-01-08;Faixa 1;
02/05/2025;292740;Salvador ;BA;Nordeste;2019-11-21;1;83500,0;0,0;0,0;4050,14;0,0;150000,0;3857,42;Carta de Crédito Individual;7,0;Usado;N;sac;1954-11-06;Faixa 2;
02/05/2025;352670;Leme ;SP;Sudeste;2017-05-25;1;76835,0;19948,5;2216,5;18900,0;2100,0;100000,0;1500,0;Apoio à Produção;4,5;Novo;S;price;1996-10-07;Faixa 1;
02/05/2025;355220;Sorocaba ;SP;Sudeste;2017-11-24;1;101600,0;22444,2;2493,8;18899,989999999998;2100,0;139000,0;1887,44;Carta de Crédito Individual;5,0;Novo;S;price;1989-09-24;Faixa 2;
02/05/2025;312230;Divinópolis ;MG;Sudeste;;1;280000,0;0,0;0,0;0,0;0,0;350000,0;7800,54;Carta de Crédito Individual;7,66;Usado;S;price;1980-02-01;Faixa 3;
02/05/2025;312410;Esmeraldas ;MG;Sudeste;2018-06-21;1;115200,0;2061,0;229,0;6688,83;743,21;144000,0;3319,29;Carta de Crédito Individual;6,5;Novo;S;price;1984-08-19;Faixa 2;
02/05/2025;330455;Rio de Janeiro ;RJ;Sudeste;2021-06-17;1;115200,0;3448,0;0,0;0,0;0,0;144000,0;3008,37;Apoio à Produção;6,5;Novo;S;price;1996-09-08;Faixa 2;
02/05/2025;411580;Medianeira ;PR;Sul;2013-01-08;1;69485,0;8262,375;1752,625;13199,991750000001;2799,9982499999996;79709,0;1716,0;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;320500;Serra ;ES;Sudeste;2015-05-12;1;103431,29;0,0;0,0;15999,99;0,0;116060,0;3154,96;Carta de Crédito Individual;5,5;Usado;N;price;;Faixa 2;
02/05/2025;410690;Curitiba ;PR;Sul;2018-10-17;1;108000,0;5213,7;579,3;18899,99;2100,0;135000,0;2499,57;Apoio à Produção;5,0;Novo;S;price;1984-09-13;Faixa 2;
02/05/2025;355700;Votorantim ;SP;Sudeste;2023-12-21;1;152000,0;286,0;0,0;4952,24;0,0;190000,0;3647,64;Carta de Crédito Individual;5,5;Usado;S;price;2001-05-10;Faixa 2;
02/05/2025;521760;Planaltina ;GO;Centro-Oeste;2013-08-27;1;74400,0;14817,0;3143,0;13199,991749999997;2799,9982500000015;93000,0;1447,92;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 1;
02/05/2025;310620;Belo Horizonte ;MG;Sudeste;2018-04-26;1;117498,03;0,0;0,0;0,0;0,0;312000,0;8024,42;Pró-Cotista;8,66;Usado;S;sac;1974-11-06;Fora MCMV/CVA;
02/05/2025;500370;Dourados ;MS;Centro-Oeste;2017-05-05;1;83500,0;14628,6;1625,4;18899,99;2100,0;105000,0;1482,63;Apoio à Produção;4,5;Novo;S;price;1992-07-02;Faixa 1;
02/05/2025;352940;Mauá ;SP;Sudeste;2020-12-07;1;178458,1;0,0;0,0;0,0;0,0;233000,0;6866,69;Carta de Crédito Individual;7,66;Novo;S;sac;1975-04-14;Faixa 3;
02/05/2025;140010;Boa Vista ;RR;Norte;;1;164400,0;0,0;0,0;0,0;0,0;206000,0;6333,33;Carta de Crédito Individual;8,16;Novo;N;price;1999-12-23;Faixa 3;
02/05/2025;317020;Uberlândia ;MG;Sudeste;2011-11-08;1;66854,07;13767,599999999999;2920,4000000000015;0,0;0,0;83542,07;1615,12;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;354100;Praia Grande ;SP;Sudeste;2022-08-09;1;79677,0;0,0;0,0;1885,22;0,0;201000,0;3017,67;Carta de Crédito Individual;6,0;Usado;N;sac;1972-10-26;Faixa 2;
02/05/2025;314330;Montes Claros ;MG;Sudeste;2011-01-07;1;52431,0;4926,75;1642,25;0,0;0,0;59000,0;2041,74;Carta de Crédito Associativo;5,0;Novo;N;price;;Faixa 2;
02/05/2025;170255;Augustinópolis ;TO;Norte;2018-01-03;1;55544,2;1053,0;117,0;11186,119999999999;1242,9;71500,0;2817,24;Carta de Crédito Individual;6,0;Novo;N;sac;1980-08-16;Faixa 2;
